iteration,statistic,estimate
0,NLL,1954.8954298057733
0,MSE,250.58260260697134
0,pinball,7.50623615888855
0,SKCE (unbiased),0.9891562390277505
0,SKCE (biased),0.9985355985918204
0,p-value,0.0
1,NLL,4.173608462899372
1,MSE,246.9880264122963
1,pinball,4.90524601061566
1,SKCE (unbiased),0.10331151948581907
1,SKCE (biased),0.11192838174990313
1,p-value,0.0
2,NLL,4.16664291546765
2,MSE,243.57106902705425
2,pinball,4.870782469145926
2,SKCE (unbiased),0.10281462142589375
2,SKCE (biased),0.11143378387137694
2,p-value,0.0
3,NLL,4.160000792685302
3,MSE,240.35680791914191
3,pinball,4.838130656814742
3,SKCE (unbiased),0.1022657575538125
3,SKCE (biased),0.11088784241758651
3,p-value,0.0
4,NLL,4.153595114706093
4,MSE,237.29715231294102
4,pinball,4.8068357443183745
4,SKCE (unbiased),0.10157099292834355
4,SKCE (biased),0.11019752627950383
4,p-value,0.0
5,NLL,4.147313938638058
5,MSE,234.33478801455672
5,pinball,4.776332000909569
5,SKCE (unbiased),0.10073547375298181
5,SKCE (biased),0.10936787675609695
5,p-value,0.0
6,NLL,4.141145033765056
6,MSE,231.46137226116315
6,pinball,4.746546606101228
6,SKCE (unbiased),0.09975181155922695
6,SKCE (biased),0.10839158703580314
6,p-value,0.0
7,NLL,4.134979134030783
7,MSE,228.62456445634453
7,pinball,4.716956801125456
7,SKCE (unbiased),0.09867885877362519
7,SKCE (biased),0.1073268861305692
7,p-value,0.0
8,NLL,4.12882286684072
8,MSE,225.82687531192312
8,pinball,4.687607246974945
8,SKCE (unbiased),0.09759134277010045
8,SKCE (biased),0.10624776050949626
8,p-value,0.0
9,NLL,4.122708167426981
9,MSE,223.0819668879127
9,pinball,4.658628979260971
9,SKCE (unbiased),0.09639000849642053
9,SKCE (biased),0.10505595377123476
9,p-value,0.0
10,NLL,4.116672336066368
10,MSE,220.40518573020262
10,pinball,4.630199058450984
10,SKCE (unbiased),0.09517280712412107
10,SKCE (biased),0.10384845028902594
10,p-value,0.0
11,NLL,4.110632267435092
11,MSE,217.75867810449304
11,pinball,4.601904301553677
11,SKCE (unbiased),0.09405586176042038
11,SKCE (biased),0.10274017253270866
11,p-value,0.0
12,NLL,4.1044826038240965
12,MSE,215.09679610186768
12,pinball,4.573244030136849
12,SKCE (unbiased),0.09296016026917861
12,SKCE (biased),0.10165285621532356
12,p-value,0.0
13,NLL,4.098205734644717
13,MSE,212.41340573305067
13,pinball,4.544143259629374
13,SKCE (unbiased),0.09186498457458939
13,SKCE (biased),0.10056598016157395
13,p-value,0.0
14,NLL,4.09170370193833
14,MSE,209.66905047175308
14,pinball,4.51417385463577
14,SKCE (unbiased),0.09071951707767217
14,SKCE (biased),0.09942919625957082
14,p-value,0.0
15,NLL,4.084951570723408
15,MSE,206.8566569807181
15,pinball,4.483249457730304
15,SKCE (unbiased),0.08953204241740864
15,SKCE (biased),0.09825069245820091
15,p-value,0.0
16,NLL,4.077882662858552
16,MSE,203.95273163163063
16,pinball,4.451084357870811
16,SKCE (unbiased),0.08829624354285211
16,SKCE (biased),0.09702418573743984
16,p-value,0.0
17,NLL,4.070466389444713
17,MSE,200.94991792899654
17,pinball,4.41759061344353
17,SKCE (unbiased),0.08700793151649534
17,SKCE (biased),0.09574551369316503
17,p-value,0.0
18,NLL,4.06265025894516
18,MSE,197.83304174687188
18,pinball,4.382590069131356
18,SKCE (unbiased),0.08563987418381006
18,SKCE (biased),0.09438769116462353
18,p-value,0.0
19,NLL,4.054399908665429
19,MSE,194.59544274896882
19,pinball,4.345930402664039
19,SKCE (unbiased),0.08423047436592068
19,SKCE (biased),0.09298871442904602
19,p-value,0.0
20,NLL,4.045683297247046
20,MSE,191.23241639943305
20,pinball,4.30750530196408
20,SKCE (unbiased),0.0827705675024712
20,SKCE (biased),0.09153948861552781
20,p-value,0.0
21,NLL,4.036465379704785
21,MSE,187.73918635375833
21,pinball,4.26727677758792
21,SKCE (unbiased),0.08125026021647377
21,SKCE (biased),0.0900301956096635
21,p-value,0.0
22,NLL,4.026712362969975
22,MSE,184.11262440760933
22,pinball,4.225105211519336
22,SKCE (unbiased),0.07967857117096033
22,SKCE (biased),0.08846973862976279
22,p-value,0.0
23,NLL,4.016384771886876
23,MSE,180.34875018151007
23,pinball,4.180882776667723
23,SKCE (unbiased),0.07806391237195835
23,SKCE (biased),0.08686641746982936
23,p-value,0.0
24,NLL,4.005437630206656
24,MSE,176.44305574975036
24,pinball,4.134465745486057
24,SKCE (unbiased),0.07643067776100289
24,SKCE (biased),0.08524435001629564
24,p-value,0.0
25,NLL,3.9938251022839704
25,MSE,172.39237662831434
25,pinball,4.085769095892501
25,SKCE (unbiased),0.07475339318953067
25,SKCE (biased),0.08357828178751953
25,p-value,0.0
26,NLL,3.9815082452486354
26,MSE,168.1975908128088
26,pinball,4.034737326260367
26,SKCE (unbiased),0.07302754391144456
26,SKCE (biased),0.08186371064227366
26,p-value,0.0
27,NLL,3.968434103056993
27,MSE,163.85651555266918
27,pinball,3.981253892763783
27,SKCE (unbiased),0.07126260574638817
27,SKCE (biased),0.08010997546619612
27,p-value,0.0
28,NLL,3.954533783147214
28,MSE,159.363937204572
28,pinball,3.925144809463451
28,SKCE (unbiased),0.06946960393233549
28,SKCE (biased),0.07832793783658487
28,p-value,0.0
29,NLL,3.9397650107585225
29,MSE,154.72555816870153
29,pinball,3.8663890903518796
29,SKCE (unbiased),0.06764754704700336
29,SKCE (biased),0.07651656660867734
29,p-value,0.0
30,NLL,3.924064823084046
30,MSE,149.942603833242
30,pinball,3.8049109333178768
30,SKCE (unbiased),0.06577516874898065
30,SKCE (biased),0.07465474535846117
30,p-value,0.0
31,NLL,3.9073635249356085
31,MSE,145.01685593064457
31,pinball,3.7405583231262454
31,SKCE (unbiased),0.063864112695807
31,SKCE (biased),0.07275393293059615
31,p-value,0.0
32,NLL,3.8895989041929493
32,MSE,139.9549719541283
32,pinball,3.6732536584751676
32,SKCE (unbiased),0.06192473339157143
32,SKCE (biased),0.07082430793303095
32,p-value,0.0
33,NLL,3.870693544022273
33,MSE,134.7619679277003
33,pinball,3.603086370421326
