iteration,statistic,estimate
40,SKCE (unbiased),0.013526454461071768
40,SKCE (biased),0.029247439598798414
40,p-value,0.005
41,NLL,3.1855781371933243
41,MSE,38.21842451361681
41,pinball,1.7589017105548073
41,SKCE (unbiased),0.011041110886078467
41,SKCE (biased),0.02662745237280434
41,p-value,0.012
42,NLL,3.1256010062960784
42,MSE,33.705194285274835
42,pinball,1.641567409590396
42,SKCE (unbiased),0.008726107810483068
42,SKCE (biased),0.02417232854288352
42,p-value,0.027
43,NLL,3.0683870400924538
43,MSE,29.62136750918246
43,pinball,1.5327210872945514
43,SKCE (unbiased),0.006641780988132786
43,SKCE (biased),0.021950984227962902
43,p-value,0.056
44,NLL,3.0152663865100164
44,MSE,26.003148687858676
44,pinball,1.4339148903974455
44,SKCE (unbiased),0.00485028576182254
44,SKCE (biased),0.020034163648405538
44,p-value,0.101
45,NLL,2.9672160703469297
45,MSE,22.877613121995747
45,pinball,1.347957808578668
45,SKCE (unbiased),0.0033887214508613248
45,SKCE (biased),0.01846623409699477
45,p-value,0.173
46,NLL,2.925050323169304
46,MSE,20.261140377221512
46,pinball,1.2759245740833698
46,SKCE (unbiased),0.0022796770086367687
46,SKCE (biased),0.01727474201655241
46,p-value,0.235
47,NLL,2.889554666413105
47,MSE,18.156148672195958
47,pinball,1.219111955037395
47,SKCE (unbiased),0.0015001647807148634
47,SKCE (biased),0.016439481708044105
47,p-value,0.298
48,NLL,2.861432443758697
48,MSE,16.550645307606636
48,pinball,1.176453529093765
48,SKCE (unbiased),0.0010084760440906002
48,SKCE (biased),0.01591860914864368
48,p-value,0.361
49,NLL,2.8409373060855865
49,MSE,15.415108500777624
49,pinball,1.1485464206607627
49,SKCE (unbiased),0.0007802623443333895
49,SKCE (biased),0.015684323257168918
49,p-value,0.378
50,NLL,2.827697006636056
50,MSE,14.706127016576431
50,pinball,1.132502145267629
50,SKCE (unbiased),0.0008005480543736844
50,SKCE (biased),0.01571609600821297
50,p-value,0.391
51,NLL,2.8205814957379
51,MSE,14.365972077576712
51,pinball,1.1286158612711594
51,SKCE (unbiased),0.0009733109387547607
51,SKCE (biased),0.015912632000204725
51,p-value,0.342
52,NLL,2.817988119759397
52,MSE,14.327544214872699
52,pinball,1.1320813536446734
52,SKCE (unbiased),0.0012327997878085833
52,SKCE (biased),0.01620228609459521
52,p-value,0.336
53,NLL,2.8182015710034616
53,MSE,14.516979737172806
53,pinball,1.1422705731615825
53,SKCE (unbiased),0.0015673017804794952
53,SKCE (biased),0.016566488542176214
53,p-value,0.264
54,NLL,2.819780545640142
54,MSE,14.858914762920662
54,pinball,1.1552905432341238
54,SKCE (unbiased),0.0019154519865870882
54,SKCE (biased),0.01694134409603612
54,p-value,0.246
55,NLL,2.821772114311719
55,MSE,15.282044317693181
55,pinball,1.1700037767685698
55,SKCE (unbiased),0.0022106423719972868
55,SKCE (biased),0.017259717411844108
55,p-value,0.249
56,NLL,2.823732874415303
56,MSE,15.72391533221161
56,pinball,1.1849085009083185
56,SKCE (unbiased),0.002408604406233572
56,SKCE (biased),0.017477175094734076
56,p-value,0.207
57,NLL,2.8255499090650926
57,MSE,16.13279567577381
57,pinball,1.1985038411372284
57,SKCE (unbiased),0.002606860714560426
57,SKCE (biased),0.017689615643484258
57,p-value,0.215
58,NLL,2.827205464006231
58,MSE,16.47092485556117
58,pinball,1.2099822413847034
58,SKCE (unbiased),0.002831330789420387
58,SKCE (biased),0.01792383606234317
58,p-value,0.185
59,NLL,2.8285130486797794
59,MSE,16.713173119697768
59,pinball,1.218140122426447
59,SKCE (unbiased),0.003038416760896242
59,SKCE (biased),0.018138133978958613
59,p-value,0.179
60,NLL,2.829040111438701
60,MSE,16.8474101244942
60,pinball,1.2226415977536633
60,SKCE (unbiased),0.00318421871126253
60,SKCE (biased),0.018288047557974453
60,p-value,0.178
61,NLL,2.8282108380566746
61,MSE,16.872543392993297
61,pinball,1.2235439671652562
61,SKCE (unbiased),0.003279798953673064
61,SKCE (biased),0.018383244907238035
61,p-value,0.164
62,NLL,2.8255013440957044
62,MSE,16.79560606529005
62,pinball,1.2207546821641426
62,SKCE (unbiased),0.0033546788363283857
62,SKCE (biased),0.018450455798731363
62,p-value,0.166
63,NLL,2.820657166701774
63,MSE,16.63028497477451
63,pinball,1.2144969325835575
63,SKCE (unbiased),0.0033092997305734758
63,SKCE (biased),0.018390215655824747
63,p-value,0.177
64,NLL,2.813746689418929
64,MSE,16.39413296723319
64,pinball,1.2050252612468169
64,SKCE (unbiased),0.0032324121092810014
64,SKCE (biased),0.018287759573389198
64,p-value,0.191
65,NLL,2.805104254868388
65,MSE,16.105875434454923
65,pinball,1.1929231303090768
65,SKCE (unbiased),0.0030179101007590248
65,SKCE (biased),0.018039443329102067
65,p-value,0.176
66,NLL,2.7952732118496733
66,MSE,15.785262487983546
66,pinball,1.179252939292287
66,SKCE (unbiased),0.0026653463209315308
66,SKCE (biased),0.017648008113060745
66,p-value,0.211
67,NLL,2.78483956220153
67,MSE,15.45031232255144
67,pinball,1.1646924400735665
67,SKCE (unbiased),0.0021398635005058543
67,SKCE (biased),0.01708320758122383
67,p-value,0.225
68,NLL,2.774353240492975
68,MSE,15.116590607743747
68,pinball,1.1501494493993178
68,SKCE (unbiased),0.0016463037151579292
68,SKCE (biased),0.01654716891738122
68,p-value,0.285
69,NLL,2.7642685822616113
69,MSE,14.796673881277952
69,pinball,1.1356851112269493
69,SKCE (unbiased),0.0012951417729779354
69,SKCE (biased),0.0161502165174155
69,p-value,0.291
70,NLL,2.754924597463792
70,MSE,14.500243838123044
70,pinball,1.1216897222409734
70,SKCE (unbiased),0.0009746983244312315
70,SKCE (biased),0.015784984308454545
70,p-value,0.355
71,NLL,2.7465363443517536
71,MSE,14.233691898382538
71,pinball,1.109023739490421
71,SKCE (unbiased),0.0006498074502209745
71,SKCE (biased),0.015417974471087814
71,p-value,0.392
72,NLL,2.739216108875184
72,MSE,14.000764314952512
72,pinball,1.0981099039268607
72,SKCE (unbiased),0.00034954922838095114
72,SKCE (biased),0.015078642081817964
72,p-value,0.403
73,NLL,2.7329606787331424
73,MSE,13.801991537974441
73,pinball,1.0883825065295647
73,SKCE (unbiased),8.653133919428956e-5
73,SKCE (biased),0.014779685131373356
73,p-value,0.454
74,NLL,2.72769206923291
74,MSE,13.635606501874594
74,pinball,1.0799372744131464
74,SKCE (unbiased),-0.00013995962209050847
74,SKCE (biased),0.014520413809366021
74,p-value,0.467
75,NLL,2.7232873818036074
75,MSE,13.498526249364659
75,pinball,1.0727226785159796
75,SKCE (unbiased),-0.00033683233262044206
75,SKCE (biased),0.014293823035054297
75,p-value,0.466
76,NLL,2.719597657717198
76,MSE,13.386659048476906
76,pinball,1.0668930367110745
76,SKCE (unbiased),-0.0004994794356895055
76,SKCE (biased),0.014104138512121405
76,p-value,0.522
77,NLL,2.716457778630008
77,MSE,13.295255997330983
77,pinball,1.0618115038321492
77,SKCE (unbiased),-0.0006414256202891884
77,SKCE (biased),0.013937831913599237
77,p-value,0.528
78,NLL,2.713724131273018
78,MSE,13.22006272892137
78,pinball,1.0573369445560425
78,SKCE (unbiased),-0.0007582561992473831
78,SKCE (biased),0.013798971501849175
78,p-value,0.548
79,NLL,2.711247969927434
79,MSE,13.156385306338557
79,pinball,1.0534203698602589
79,SKCE (unbiased),-0.0008381627153551638
79,SKCE (biased),0.01369868550147528
79,p-value,0.554
80,NLL,2.7089047933643244
80,MSE,13.100114899378235
80,pinball,1.0499716659602287
80,SKCE (unbiased),-0.000912684836806955
80,SKCE (biased),0.013605951619124217
80,p-value,0.551
81,NLL,2.7066064571758854
81,MSE,13.047984646816163
81,pinball,1.0468742194923508
81,SKCE (unbiased),-0.0009646188827661952
81,SKCE (biased),0.013537447633599717
81,p-value,0.561
82,NLL,2.70430432877985
82,MSE,12.997768630645023
82,pinball,1.0440188127158445
82,SKCE (unbiased),-0.001000510922659152
82,SKCE (biased),0.01348662492985034
82,p-value,0.553
83,NLL,2.7019628317023354
83,MSE,12.947649052107092
83,pinball,1.0414001888601168
83,SKCE (unbiased),-0.0010331931043811916
83,SKCE (biased),0.013440779994509062
83,p-value,0.586
84,NLL,2.6995724343048892
84,MSE,12.896589144075852
84,pinball,1.0389465703076552
84,SKCE (unbiased),-0.0010644515433360967
84,SKCE (biased),0.013397987181283827
84,p-value,0.56
85,NLL,2.6971464309601982
85,MSE,12.844297005332926
85,pinball,1.0366198074499193
85,SKCE (unbiased),-0.0010568921397916542
85,SKCE (biased),0.013395016315948286
85,p-value,0.593
86,NLL,2.6947089030255746
86,MSE,12.7909912899095
86,pinball,1.034412160839406
86,SKCE (unbiased),-0.0010389761566993196
86,SKCE (biased),0.013404131990470977
86,p-value,0.59
87,NLL,2.692286893543819
87,MSE,12.737115451919403
87,pinball,1.032332623590312
87,SKCE (unbiased),-0.001012725796257471
87,SKCE (biased),0.013423058600455472
87,p-value,0.55
88,NLL,2.689904562178252
88,MSE,12.683165845195276
88,pinball,1.0303850196138524
88,SKCE (unbiased),-0.0009764853231282523
88,SKCE (biased),0.013453173468347858
88,p-value,0.573
89,NLL,2.68759114196307
89,MSE,12.629959984651563
89,pinball,1.0285415414139059
89,SKCE (unbiased),-0.0009263602717224827
89,SKCE (biased),0.013498405363499331
89,p-value,0.549
90,NLL,2.685369820807533
90,MSE,12.57817296823383
90,pinball,1.0268544753688738
90,SKCE (unbiased),-0.0008430468876391117
90,SKCE (biased),0.013577243338467243
90,p-value,0.574
91,NLL,2.683255048933665
91,MSE,12.528370783293227
91,pinball,1.025381473029863
91,SKCE (unbiased),-0.0007370528183315538
91,SKCE (biased),0.013679299453630219
91,p-value,0.54
92,NLL,2.681241403347788
92,MSE,12.480586045222122
92,pinball,1.0241012159851195
92,SKCE (unbiased),-0.0006392146570942212
92,SKCE (biased),0.013774155913627085
92,p-value,0.52
93,NLL,2.679317709725804
93,MSE,12.434766446140001
93,pinball,1.022894824677143
93,SKCE (unbiased),-0.0005718852815047338
93,SKCE (biased),0.013839643503426709
93,p-value,0.514
94,NLL,2.6774581200977075
94,MSE,12.390477759180762
94,pinball,1.0217837952315805
94,SKCE (unbiased),-0.0005100197729724195
94,SKCE (biased),0.013899956169002891
94,p-value,0.53
95,NLL,2.6756407124119614
95,MSE,12.347336891213665
95,pinball,1.020631913782013
95,SKCE (unbiased),-0.00044557542700295337
95,SKCE (biased),0.013962657561315936
95,p-value,0.492
96,NLL,2.6738407129963018
96,MSE,12.304892840976551
96,pinball,1.0194278096128715
96,SKCE (unbiased),-0.00038498392445924015
96,SKCE (biased),0.014021155489135398
96,p-value,0.453
97,NLL,2.672034126370997
97,MSE,12.262563245616676
97,pinball,1.01814349662426
97,SKCE (unbiased),-0.0003238557553300011
97,SKCE (biased),0.014079541555974611
97,p-value,0.491
98,NLL,2.670196644026007
98,MSE,12.21978256343072
98,pinball,1.0168084765415832
98,SKCE (unbiased),-0.00026504299641102905
98,SKCE (biased),0.014134813465919457
98,p-value,0.501
99,NLL,2.66829504797864
99,MSE,12.17571323385771
99,pinball,1.015315156330517
99,SKCE (unbiased),-0.00020924188737267654
99,SKCE (biased),0.01418608704658702
99,p-value,0.495
100,NLL,2.6663010861886174
100,MSE,12.12968982861162
100,pinball,1.0136405757899423
100,SKCE (unbiased),-0.0001604809257287384
100,SKCE (biased),0.014229327124980708
100,p-value,0.483
101,NLL,2.6642033026296725
101,MSE,12.081333124898128
101,pinball,1.0118133311408852
101,SKCE (unbiased),-0.00012032670656518146
101,SKCE (biased),0.01426296710940889
101,p-value,0.462
102,NLL,2.6620076006347997
102,MSE,12.03068089754511
102,pinball,1.0098037814203533
102,SKCE (unbiased),-9.289981274963015e-5
102,SKCE (biased),0.014282904735603513
102,p-value,0.463
103,NLL,2.6597145055343674
103,MSE,11.977721043422862
103,pinball,1.007619222836495
103,SKCE (unbiased),-7.834013466744028e-5
103,SKCE (biased),0.01428898227720987
103,p-value,0.456
104,NLL,2.6573231325883753
104,MSE,11.922383413132431
104,pinball,1.005277639278336
104,SKCE (unbiased),-7.794340100888305e-5
104,SKCE (biased),0.014280013923409503
104,p-value,0.447
105,NLL,2.65483062628512
105,MSE,11.86458831314717
105,pinball,1.002762308505992
105,SKCE (unbiased),-7.446738651858945e-5
105,SKCE (biased),0.01427295706851002
105,p-value,0.444
106,NLL,2.6522538779798963
106,MSE,11.804737525600572
106,pinball,1.000096928930032
106,SKCE (unbiased),-8.160499295438548e-5
106,SKCE (biased),0.014254486814062033
106,p-value,0.476
107,NLL,2.6496027186266127
107,MSE,11.743133332956285
107,pinball,0.9973160126342185
107,SKCE (unbiased),-9.74354431989891e-5
107,SKCE (biased),0.014226620973791649
107,p-value,0.49
108,NLL,2.646895166480529
108,MSE,11.680272399722275
108,pinball,0.9944337476276303
108,SKCE (unbiased),-0.00012191052924040281
108,SKCE (biased),0.014189546052235791
108,p-value,0.455
109,NLL,2.6441362777996473
109,MSE,11.616347662089012
109,pinball,0.9914572484691103
109,SKCE (unbiased),-0.00015026840726105914
109,SKCE (biased),0.014148067962906314
109,p-value,0.486
110,NLL,2.6413397924249624
110,MSE,11.551815525624972
110,pinball,0.9884129850783926
110,SKCE (unbiased),-0.0001805822071032815
110,SKCE (biased),0.014104283853484929
110,p-value,0.484
111,NLL,2.6385137009118647
111,MSE,11.48690173333735
111,pinball,0.9853430680734759
111,SKCE (unbiased),-0.00019971565208712962
111,SKCE (biased),0.014071100712202758
111,p-value,0.461
112,NLL,2.635665557273417
112,MSE,11.421843524863755
112,pinball,0.982269403837432
112,SKCE (unbiased),-0.00021171268199823422
112,SKCE (biased),0.014044726572834119
112,p-value,0.466
113,NLL,2.6327947276351136
113,MSE,11.356716608510501
113,pinball,0.9791747011567772
113,SKCE (unbiased),-0.00022149833554687488
113,SKCE (biased),0.014020421757380228
113,p-value,0.478
114,NLL,2.6299109121628628
114,MSE,11.291774436007701
114,pinball,0.9760646311877693
114,SKCE (unbiased),-0.00023138175086598764
114,SKCE (biased),0.013996001169125322
114,p-value,0.497
115,NLL,2.627025845529779
115,MSE,11.22725900067445
115,pinball,0.9729672866186411
115,SKCE (unbiased),-0.0002447781989210945
115,SKCE (biased),0.013968233024477956
115,p-value,0.485
116,NLL,2.6241433272099433
116,MSE,11.16328461322162
116,pinball,0.969891676484985
116,SKCE (unbiased),-0.0002641549624743992
116,SKCE (biased),0.013934776351450281
116,p-value,0.496
117,NLL,2.6212603694845598
117,MSE,11.099814916845798
117,pinball,0.9668352437668858
117,SKCE (unbiased),-0.0002887170436396014
117,SKCE (biased),0.013896448092101195
117,p-value,0.506
118,NLL,2.61837262873812
118,MSE,11.036758484854133
118,pinball,0.9638268841604587
118,SKCE (unbiased),-0.00031560214663206966
118,SKCE (biased),0.01385608570510182
118,p-value,0.485
119,NLL,2.6154791894927008
119,MSE,10.97407755023889
119,pinball,0.9608455516935337
119,SKCE (unbiased),-0.0003424183396906277
119,SKCE (biased),0.013816053828738113
119,p-value,0.484
120,NLL,2.612578726521073
120,MSE,10.911730266983536
120,pinball,0.9579135504758053
120,SKCE (unbiased),-0.0003711273272767622
120,SKCE (biased),0.0137744312857035
120,p-value,0.517
121,NLL,2.6096712445815404
121,MSE,10.849702552712772
121,pinball,0.9550153055260548
121,SKCE (unbiased),-0.000397388161499251
121,SKCE (biased),0.01373547775617364
121,p-value,0.491
122,NLL,2.6067481069081158
122,MSE,10.787794388254596
122,pinball,0.9521311496047947
122,SKCE (unbiased),-0.00042472048870751387
122,SKCE (biased),0.01369570865287225
122,p-value,0.498
123,NLL,2.603814506968996
123,MSE,10.72610218832588
123,pinball,0.9492639466680398
123,SKCE (unbiased),-0.00045441504696281423
123,SKCE (biased),0.013653827323220928
123,p-value,0.488
124,NLL,2.600867294705635
124,MSE,10.664567301325325
124,pinball,0.9464031139144697
124,SKCE (unbiased),-0.00048537302982570174
124,SKCE (biased),0.013610866778751833
124,p-value,0.508
125,NLL,2.597907533666773
125,MSE,10.603229691110934
125,pinball,0.9435473814353873
125,SKCE (unbiased),-0.0005169000543791459
125,SKCE (biased),0.01356748400528433
125,p-value,0.522
126,NLL,2.5949305664029816
126,MSE,10.541960155296838
126,pinball,0.940697169510851
126,SKCE (unbiased),-0.000547554559025436
126,SKCE (biased),0.013525036546855313
126,p-value,0.517
127,NLL,2.5919311344186893
127,MSE,10.480623281703283
127,pinball,0.9378502012899168
127,SKCE (unbiased),-0.0005793416472811343
127,SKCE (biased),0.013481452885483212
127,p-value,0.516
128,NLL,2.588908416350065
128,MSE,10.419202045626802
128,pinball,0.9349932573007197
128,SKCE (unbiased),-0.0006124832373742998
128,SKCE (biased),0.013436466363743422
128,p-value,0.518
129,NLL,2.5858646707703157
129,MSE,10.357713515836972
129,pinball,0.9321265836732789
129,SKCE (unbiased),-0.0006486971983347561
129,SKCE (biased),0.013388347435319909
129,p-value,0.507
130,NLL,2.582796236710152
130,MSE,10.2960599396415
130,pinball,0.9292344820739973
130,SKCE (unbiased),-0.0006881026813655208
130,SKCE (biased),0.013336945263090776
130,p-value,0.539
131,NLL,2.579692564573188
131,MSE,10.234010272609991
131,pinball,0.926305787870384
131,SKCE (unbiased),-0.0007286606442548462
131,SKCE (biased),0.013284197442793067
131,p-value,0.523
132,NLL,2.5765603335035485
132,MSE,10.171739102921817
132,pinball,0.9233432084408855
132,SKCE (unbiased),-0.0007694669471349921
132,SKCE (biased),0.013230946197749742
132,p-value,0.542
133,NLL,2.5733893622573567
133,MSE,10.109015772265886
133,pinball,0.9203597314267421
133,SKCE (unbiased),-0.0008091617035707444
133,SKCE (biased),0.01317849358246564
133,p-value,0.553
134,NLL,2.5701875459933667
134,MSE,10.046006884805013
134,pinball,0.9173686583755272
134,SKCE (unbiased),-0.0008489167396881301
134,SKCE (biased),0.013125722251473343
134,p-value,0.555
135,NLL,2.5669573231882556
135,MSE,9.982778804339734
135,pinball,0.9143479621216202
135,SKCE (unbiased),-0.0008893567557938293
135,SKCE (biased),0.013072022384787548
135,p-value,0.572
136,NLL,2.5636972835599003
136,MSE,9.919311789901283
136,pinball,0.9113102474115515
136,SKCE (unbiased),-0.0009298295444449317
136,SKCE (biased),0.013018035843510831
136,p-value,0.541
137,NLL,2.560400607222184
137,MSE,9.855435439680663
137,pinball,0.9082584512629469
137,SKCE (unbiased),-0.0009701456650162957
137,SKCE (biased),0.012963930444398185
137,p-value,0.584
138,NLL,2.557070599981624
138,MSE,9.791256489565841
138,pinball,0.905179698106993
138,SKCE (unbiased),-0.001008855992211853
138,SKCE (biased),0.012911147493160318
138,p-value,0.553
139,NLL,2.5537233249991784
139,MSE,9.727123161161618
139,pinball,0.9021031966850228
139,SKCE (unbiased),-0.0010456809814751301
139,SKCE (biased),0.012859970938206374
139,p-value,0.589
140,NLL,2.5503661622071783
140,MSE,9.663073780918733
140,pinball,0.8990468594756326
140,SKCE (unbiased),-0.001081082176363651
140,SKCE (biased),0.012810006736795242
140,p-value,0.606
141,NLL,2.5469889931007343
141,MSE,9.599004310810136
141,pinball,0.8959850467814096
141,SKCE (unbiased),-0.001116244459409163
141,SKCE (biased),0.012760046010114861
141,p-value,0.589
142,NLL,2.543595739391989
142,MSE,9.535038103010546
142,pinball,0.8929099388460229
142,SKCE (unbiased),-0.0011496748244380242
142,SKCE (biased),0.012711595161228795
142,p-value,0.619
143,NLL,2.5401704507758716
143,MSE,9.470819292041709
143,pinball,0.8897953369616622
143,SKCE (unbiased),-0.0011782699597479638
143,SKCE (biased),0.012667686342718783
143,p-value,0.59
144,NLL,2.5367207436406862
144,MSE,9.406533370067208
144,pinball,0.8866560913675998
144,SKCE (unbiased),-0.0012025738386322298
144,SKCE (biased),0.012627891573718297
144,p-value,0.597
145,NLL,2.533247169430844
145,MSE,9.342234543966713
145,pinball,0.8834988106114926
145,SKCE (unbiased),-0.0012223670725515041
145,SKCE (biased),0.012592470583380975
145,p-value,0.604
146,NLL,2.529749906197465
146,MSE,9.277946043225182
146,pinball,0.8803254891215536
146,SKCE (unbiased),-0.0012376867753238641
146,SKCE (biased),0.01256137381708766
146,p-value,0.612
147,NLL,2.526225833399767
147,MSE,9.213624303172512
147,pinball,0.8771283124294108
147,SKCE (unbiased),-0.00124971898099774
147,SKCE (biased),0.012533409637299348
147,p-value,0.627
148,NLL,2.5226784923298227
