iteration,statistic,estimate
0,NLL,1607.3319989383222
0,MSE,219.44948128252844
0,pinball,6.9957847084364735
0,SKCE (unbiased),0.9621530657357674
0,SKCE (biased),0.9816705759918212
0,p-value,0.0
1,NLL,4.107213592269302
1,MSE,216.09209202502706
1,pinball,4.564212081010405
1,SKCE (unbiased),0.09663471602921439
1,SKCE (biased),0.1139258088435395
1,p-value,0.0
2,NLL,4.0992898098486
2,MSE,212.69480795660908
2,pinball,4.527410213563585
2,SKCE (unbiased),0.09550243342208464
2,SKCE (biased),0.11280929685921365
2,p-value,0.0
3,NLL,4.0910318971950685
3,MSE,209.2108089932016
3,pinball,4.489413775305677
3,SKCE (unbiased),0.09426148155779729
3,SKCE (biased),0.11158592724541186
3,p-value,0.0
4,NLL,4.082406784809837
4,MSE,205.6330263710621
4,pinball,4.450120196104447
4,SKCE (unbiased),0.09307721554422116
4,SKCE (biased),0.1104177737563182
4,p-value,0.0
5,NLL,4.073344234059288
5,MSE,201.93956508941278
5,pinball,4.409181466652251
5,SKCE (unbiased),0.09193247044600698
5,SKCE (biased),0.10928787164466926
5,p-value,0.0
6,NLL,4.063833383448824
6,MSE,198.1344910519677
6,pinball,4.366564808439689
6,SKCE (unbiased),0.09069825265655142
6,SKCE (biased),0.10806976057489526
6,p-value,0.0
7,NLL,4.053735215313115
7,MSE,194.17056830153007
7,pinball,4.321646669322511
7,SKCE (unbiased),0.08932616101893352
7,SKCE (biased),0.10671579144976133
7,p-value,0.0
8,NLL,4.043029256164593
8,MSE,190.0521641446712
8,pinball,4.274420156806945
8,SKCE (unbiased),0.087759510332147
8,SKCE (biased),0.1051703705960643
8,p-value,0.0
9,NLL,4.031758850192335
9,MSE,185.81159615765458
9,pinball,4.225200727401952
9,SKCE (unbiased),0.08599442257985965
9,SKCE (biased),0.10342978117304485
9,p-value,0.0
10,NLL,4.019881083304652
10,MSE,181.4459981592032
10,pinball,4.173967633994798
10,SKCE (unbiased),0.08405410766573666
10,SKCE (biased),0.10151674784832401
10,p-value,0.0
11,NLL,4.007316730719977
11,MSE,176.94011827356914
11,pinball,4.120456820316562
11,SKCE (unbiased),0.08195230434941458
11,SKCE (biased),0.09944460953525783
11,p-value,0.0
12,NLL,3.993970528482164
12,MSE,172.27614814389787
12,pinball,4.064363449528823
12,SKCE (unbiased),0.07979517614786684
12,SKCE (biased),0.09731723249659326
12,p-value,0.0
13,NLL,3.979773211019565
13,MSE,167.44975896062869
13,pinball,4.005590857438264
13,SKCE (unbiased),0.07766548479837419
13,SKCE (biased),0.09521561633621568
13,p-value,0.0
14,NLL,3.964613632962421
14,MSE,162.44460446111748
14,pinball,3.943663749538353
14,SKCE (unbiased),0.0755674914822244
14,SKCE (biased),0.09314376782979761
14,p-value,0.0
15,NLL,3.9484385603913794
15,MSE,157.26835680976168
15,pinball,3.878775344633739
15,SKCE (unbiased),0.0734542264377663
15,SKCE (biased),0.0910555360283474
15,p-value,0.0
16,NLL,3.931168538579283
16,MSE,151.9240478873151
16,pinball,3.8106819249675157
16,SKCE (unbiased),0.07126700836352219
16,SKCE (biased),0.08889328133925715
16,p-value,0.0
17,NLL,3.9126192638035193
17,MSE,146.38499710603486
17,pinball,3.7388113537786216
17,SKCE (unbiased),0.06899847215695491
17,SKCE (biased),0.08664943675622212
17,p-value,0.0
18,NLL,3.8926645077302213
18,MSE,140.6502326225977
18,pinball,3.662773665303176
18,SKCE (unbiased),0.06661214506815089
18,SKCE (biased),0.08428794893697185
18,p-value,0.0
19,NLL,3.871251477116556
19,MSE,134.74618380701338
19,pinball,3.582692228701633
19,SKCE (unbiased),0.06408689321101305
