iteration,statistic,estimate
0,NLL,19.367483334994628
0,MSE,228.20039666100863
0,pinball,6.60911569373137
0,SKCE (unbiased),0.38695473505430816
0,SKCE (biased),0.40447522445097006
0,p-value,0.0
1,NLL,4.125983372967122
1,MSE,224.353341926714
1,pinball,4.652560769494245
1,SKCE (unbiased),0.10330388102148637
1,SKCE (biased),0.12047788356251148
1,p-value,0.0
2,NLL,4.117225472686475
2,MSE,220.44958557343583
2,pinball,4.611030146278258
2,SKCE (unbiased),0.1020186463013594
2,SKCE (biased),0.11921073367415415
2,p-value,0.0
3,NLL,4.108321204894315
3,MSE,216.55129685180495
3,pinball,4.569163716210133
3,SKCE (unbiased),0.1005045457987103
3,SKCE (biased),0.11771908180448915
3,p-value,0.0
4,NLL,4.099280671860404
4,MSE,212.66524589677374
4,pinball,4.527031630740452
4,SKCE (unbiased),0.09861626165448407
4,SKCE (biased),0.11586055089555987
4,p-value,0.0
5,NLL,4.090042392668742
5,MSE,208.7666397779731
5,pinball,4.484342692616496
5,SKCE (unbiased),0.09654709711976239
5,SKCE (biased),0.11382447237791482
5,p-value,0.0
6,NLL,4.08048107415749
6,MSE,204.80552344466793
6,pinball,4.440555889676833
6,SKCE (unbiased),0.0944601866037902
6,SKCE (biased),0.11177055302814089
6,p-value,0.0
7,NLL,4.070605383087412
7,MSE,200.7927937430264
7,pinball,4.3957317612705715
7,SKCE (unbiased),0.09251893309992565
7,SKCE (biased),0.10985897486545113
7,p-value,0.0
8,NLL,4.060339243639521
8,MSE,196.7040049227209
8,pinball,4.349566374119548
8,SKCE (unbiased),0.09067792062823363
8,SKCE (biased),0.10804513989910888
8,p-value,0.0
9,NLL,4.049662128608892
9,MSE,192.53984074655753
9,pinball,4.302055849493733
9,SKCE (unbiased),0.08886336887687948
9,SKCE (biased),0.10625670935465119
9,p-value,0.0
10,NLL,4.038470004986598
10,MSE,188.26873340728486
10,pinball,4.252745532306911
10,SKCE (unbiased),0.08702828686514946
10,SKCE (biased),0.1044475011236931
10,p-value,0.0
11,NLL,4.026758034743077
11,MSE,183.90063869248894
11,pinball,4.201747422218583
11,SKCE (unbiased),0.08518365454610663
11,SKCE (biased),0.10262826059168897
11,p-value,0.0
12,NLL,4.0145025192150054
12,MSE,179.43979327636941
12,pinball,4.149021852083604
12,SKCE (unbiased),0.08326089125031393
12,SKCE (biased),0.10073176613927488
12,p-value,0.0
13,NLL,4.001580953371587
13,MSE,174.85262181462866
13,pinball,4.094065453849439
13,SKCE (unbiased),0.08124565269006291
13,SKCE (biased),0.09874374135573667
13,p-value,0.0
14,NLL,3.98791522978092
14,MSE,170.12832742201704
14,pinball,4.036729338008697
14,SKCE (unbiased),0.0792284896368091
14,SKCE (biased),0.09675284740435647
14,p-value,0.0
15,NLL,3.973482649376214
15,MSE,165.27749435655838
15,pinball,3.977241554052698
15,SKCE (unbiased),0.0771047225780543
15,SKCE (biased),0.09465642509851781
15,p-value,0.0
16,NLL,3.9581840592356348
16,MSE,160.28630507914323
16,pinball,3.915123978542913
16,SKCE (unbiased),0.07493690551569238
16,SKCE (biased),0.09251562767987208
16,p-value,0.0
17,NLL,3.941914413750997
17,MSE,155.1433352031628
17,pinball,3.850213616116258
17,SKCE (unbiased),0.07269718855974006
17,SKCE (biased),0.09030297137054229
17,p-value,0.0
18,NLL,3.924572381990485
18,MSE,149.8421994322286
18,pinball,3.782070322888285
18,SKCE (unbiased),0.07037197050899674
18,SKCE (biased),0.0880049222858314
18,p-value,0.0
19,NLL,3.906035217380577
19,MSE,144.37517801867918
19,pinball,3.7105592515607992
19,SKCE (unbiased),0.06793724516737233
19,SKCE (biased),0.08559771952228443
19,p-value,0.0
20,NLL,3.8862197288860325
20,MSE,138.75124598856152
20,pinball,3.63542774923448
20,SKCE (unbiased),0.06548197625493808
20,SKCE (biased),0.08316835107292908
20,p-value,0.0
21,NLL,3.8650164151767332
