iteration,statistic,estimate
0,NLL,14.646066005519927
0,MSE,243.34353421099902
0,pinball,6.727198786097198
0,SKCE (unbiased),0.32327575139018205
0,SKCE (biased),0.33212532026829794
0,p-value,0.0
1,NLL,4.159160771662502
1,MSE,239.9533373945156
1,pinball,4.834117305440007
1,SKCE (unbiased),0.10102513694799403
1,SKCE (biased),0.10965929424323505
1,p-value,0.0
2,NLL,4.152015527767634
2,MSE,236.54867226011172
2,pinball,4.79914840347735
2,SKCE (unbiased),0.10079048412029402
2,SKCE (biased),0.109424162247772
2,p-value,0.0
3,NLL,4.144762626420864
3,MSE,233.14211107843116
3,pinball,4.763939774083005
3,SKCE (unbiased),0.10021688893923418
3,SKCE (biased),0.10885341174574471
3,p-value,0.0
4,NLL,4.137415414391393
4,MSE,229.7412699272412
4,pinball,4.728522860593864
4,SKCE (unbiased),0.09951484080710288
4,SKCE (biased),0.10815542779361481
4,p-value,0.0
5,NLL,4.1299159651073145
5,MSE,226.3211173020437
5,pinball,4.692643589591383
5,SKCE (unbiased),0.09867079827961198
5,SKCE (biased),0.10731678962274621
5,p-value,0.0
6,NLL,4.1222253912544184
6,MSE,222.86667352685993
6,pinball,4.656135762444474
6,SKCE (unbiased),0.09781823862257913
6,SKCE (biased),0.10646961616247565
6,p-value,0.0
7,NLL,4.114373242048181
7,MSE,219.39404772493114
7,pinball,4.619149948263609
7,SKCE (unbiased),0.09688255298830567
7,SKCE (biased),0.1055400500302349
7,p-value,0.0
8,NLL,4.106288557468112
8,MSE,215.87511054098874
8,pinball,4.581409507933034
8,SKCE (unbiased),0.09579631733094779
8,SKCE (biased),0.10446130532844052
8,p-value,0.0
9,NLL,4.097977966072352
9,MSE,212.31666557274147
9,pinball,4.542908692676769
9,SKCE (unbiased),0.09450966192325962
9,SKCE (biased),0.10318401168135029
9,p-value,0.0
10,NLL,4.089400574778844
10,MSE,208.7054824259133
10,pinball,4.503460820743327
10,SKCE (unbiased),0.09305828706772065
10,SKCE (biased),0.10174348665465618
10,p-value,0.0
11,NLL,4.0805397350337875
11,MSE,205.03945082209438
11,pinball,4.463022359163395
11,SKCE (unbiased),0.09155998998697089
11,SKCE (biased),0.10025634597556943
11,p-value,0.0
12,NLL,4.071254225835116
12,MSE,201.26679882972618
12,pinball,4.421025594687354
12,SKCE (unbiased),0.09000461728468624
12,SKCE (biased),0.09871247889243769
12,p-value,0.0
13,NLL,4.0615148190129435
13,MSE,197.38429639208906
13,pinball,4.377399949303668
13,SKCE (unbiased),0.08835651792224293
13,SKCE (biased),0.09707656291166675
13,p-value,0.0
14,NLL,4.051259091990118
14,MSE,193.37689676234473
14,pinball,4.331901231784467
14,SKCE (unbiased),0.08667956108203767
14,SKCE (biased),0.09541179391347313
14,p-value,0.0
15,NLL,4.040442677824806
15,MSE,189.23853121514773
15,pinball,4.284459629713717
15,SKCE (unbiased),0.08495915446409812
15,SKCE (biased),0.09370369265787912
15,p-value,0.0
16,NLL,4.02900457553277
16,MSE,184.9586126520899
16,pinball,4.2348211631951225
16,SKCE (unbiased),0.0832003977579575
16,SKCE (biased),0.09195726951532389
16,p-value,0.0
17,NLL,4.016884522011339
17,MSE,180.52909891649884
17,pinball,4.182830187572517
17,SKCE (unbiased),0.08138458738808642
17,SKCE (biased),0.09015396946122316
17,p-value,0.0
18,NLL,4.004022384524582
18,MSE,175.9443413405628
18,pinball,4.128361505289275
18,SKCE (unbiased),0.07953367956196222
18,SKCE (biased),0.0883154866958392
18,p-value,0.0
19,NLL,3.990353492056104
19,MSE,171.1995641245368
19,pinball,4.0711965039782925
19,SKCE (unbiased),0.07766393705152282
19,SKCE (biased),0.08645786973174831
19,p-value,0.0
20,NLL,3.9757940031654635
20,MSE,166.2862897492721
20,pinball,4.011222335404125
20,SKCE (unbiased),0.07575453800083107
20,SKCE (biased),0.08456044351506171
20,p-value,0.0
21,NLL,3.960265118947807
21,MSE,161.2011834402388
21,pinball,3.948304551895493
21,SKCE (unbiased),0.07378406321566713
21,SKCE (biased),0.08260194176519685
21,p-value,0.0
22,NLL,3.9436996543907967
22,MSE,155.94794136729777
22,pinball,3.8822163789490327
22,SKCE (unbiased),0.0717538494090436
22,SKCE (biased),0.08058361690553696
22,p-value,0.0
23,NLL,3.9260173011295523
23,MSE,150.5292678204506
23,pinball,3.8127288568909825
23,SKCE (unbiased),0.06968159942989442
23,SKCE (biased),0.07852291427263651
23,p-value,0.0
24,NLL,3.9071068018269517
24,MSE,144.94241668642957
24,pinball,3.739663498250392
24,SKCE (unbiased),0.06756656307571945
24,SKCE (biased),0.07641899092513532
24,p-value,0.0
25,NLL,3.886869842102911
25,MSE,139.1931612575405
25,pinball,3.6630480013466804
25,SKCE (unbiased),0.06542018016061457
25,SKCE (biased),0.07428306788512877
25,p-value,0.0
26,NLL,3.8652098718688275
26,MSE,133.29206224049665
26,pinball,3.582855232470509
26,SKCE (unbiased),0.0632251886843073
26,SKCE (biased),0.07209793524474799
26,p-value,0.0
27,NLL,3.842019055320395
27,MSE,127.25094022837709
27,pinball,3.498852884343524
27,SKCE (unbiased),0.0609924404352866
27,SKCE (biased),0.06987419967816197
27,p-value,0.0
28,NLL,3.8171670544774328
28,MSE,121.08067301197406
28,pinball,3.410881327028678
28,SKCE (unbiased),0.0587266067949694
28,SKCE (biased),0.067616316399368
28,p-value,0.0
29,NLL,3.790498018475306
29,MSE,114.79167576989825
29,pinball,3.3188613000574896
29,SKCE (unbiased),0.056435295743865625
29,SKCE (biased),0.06533161955658363
29,p-value,0.0
30,NLL,3.7618631173779598
30,MSE,108.4022850246508
30,pinball,3.222551007606477
30,SKCE (unbiased),0.05410939029812748
30,SKCE (biased),0.06301085680286625
30,p-value,0.0
31,NLL,3.7311135762845202
31,MSE,101.93650160643139
31,pinball,3.1223975979003313
31,SKCE (unbiased),0.05173512352719358
31,SKCE (biased),0.06064014143143847
31,p-value,0.0
32,NLL,3.6980898474836312
32,MSE,95.4213767745354
32,pinball,3.018102329505807
32,SKCE (unbiased),0.04930205413007402
32,SKCE (biased),0.05820883718976473
32,p-value,0.0
33,NLL,3.662638601877399
33,MSE,88.89004329760687
33,pinball,2.909838278491528
33,SKCE (unbiased),0.04681437857200722
33,SKCE (biased),0.05572076182134946
33,p-value,0.0
34,NLL,3.6245593180700952
34,MSE,82.37167021511128
34,pinball,2.798091803363639
34,SKCE (unbiased),0.04426856780091274
34,SKCE (biased),0.05317200373322002
34,p-value,0.0
35,NLL,3.583674158968664
35,MSE,75.90414175789434
35,pinball,2.682625007428724
35,SKCE (unbiased),0.04166611813824505
35,SKCE (biased),0.05056359313376338
35,p-value,0.0
36,NLL,3.53977799971244
36,MSE,69.5244808514983
36,pinball,2.5635916579946945
36,SKCE (unbiased),0.03898178000360427
36,SKCE (biased),0.04786997692586801
36,p-value,0.0
37,NLL,3.4927264987397124
37,MSE,63.280418130985325
37,pinball,2.4422344445750515
37,SKCE (unbiased),0.036207159021128255
37,SKCE (biased),0.04508225444357093
37,p-value,0.0
