iteration,statistic,estimate
0,NLL,1872.5755392919539
0,MSE,240.0331209798741
0,pinball,7.344808072606639
0,SKCE (unbiased),0.9909426678978732
0,SKCE (biased),1.009953632652808
0,p-value,0.0
1,NLL,4.152344547699434
1,MSE,236.4841615142345
1,pinball,4.778414879418708
1,SKCE (unbiased),0.10308440183889729
1,SKCE (biased),0.12028383538002878
1,p-value,0.0
2,NLL,4.145236044283645
2,MSE,233.14288002942942
2,pinball,4.743804357630328
2,SKCE (unbiased),0.10298893819155455
2,SKCE (biased),0.12018430108384674
2,p-value,0.0
3,NLL,4.1384961847564945
3,MSE,230.01925008450024
3,pinball,4.711197884096891
3,SKCE (unbiased),0.10240736859621656
3,SKCE (biased),0.11960866458342267
3,p-value,0.0
4,NLL,4.13201968215431
4,MSE,227.05757490402485
4,pinball,4.680114378881391
4,SKCE (unbiased),0.1017110159525872
4,SKCE (biased),0.11892075169389776
4,p-value,0.0
5,NLL,4.1256558122245135
5,MSE,224.1842830907351
5,pinball,4.649827336456229
5,SKCE (unbiased),0.10060096503755422
5,SKCE (biased),0.11782750872581921
5,p-value,0.0
6,NLL,4.119432491141379
6,MSE,221.4101424392528
6,pinball,4.6204034515952666
6,SKCE (unbiased),0.09904805065940644
6,SKCE (biased),0.11630034030062181
6,p-value,0.0
7,NLL,4.1133408205704285
7,MSE,218.73046447545758
7,pinball,4.591814164257126
7,SKCE (unbiased),0.09761116672742573
7,SKCE (biased),0.11488700635085469
7,p-value,0.0
8,NLL,4.107346780638512
8,MSE,216.12712042997498
8,pinball,4.563831968143038
8,SKCE (unbiased),0.09600469262685317
8,SKCE (biased),0.11330752588700678
8,p-value,0.0
9,NLL,4.101309934336676
9,MSE,213.53484703648996
9,pinball,4.535747371635928
9,SKCE (unbiased),0.0942973378868283
9,SKCE (biased),0.11162904689155324
9,p-value,0.0
10,NLL,4.095203763494376
10,MSE,210.9416162800182
10,pinball,4.507381308678023
10,SKCE (unbiased),0.09263549686010517
10,SKCE (biased),0.10999495946434126
10,p-value,0.0
11,NLL,4.089054601780018
11,MSE,208.36123020523388
11,pinball,4.478961349373406
11,SKCE (unbiased),0.09107764877759486
11,SKCE (biased),0.10846266696023918
11,p-value,0.0
12,NLL,4.082788999441546
12,MSE,205.7643465046917
12,pinball,4.4502022095639004
12,SKCE (unbiased),0.08955770633870586
12,SKCE (biased),0.10696735730896909
12,p-value,0.0
13,NLL,4.076353765480576
13,MSE,203.13010334879283
13,pinball,4.420833747147418
13,SKCE (unbiased),0.0880909599102077
13,SKCE (biased),0.10552396757594527
13,p-value,0.0
14,NLL,4.0696928693743875
14,MSE,200.4390697442038
14,pinball,4.390613809958818
14,SKCE (unbiased),0.08657937886970989
14,SKCE (biased),0.10403638122294584
14,p-value,0.0
15,NLL,4.06274062777056
15,MSE,197.6676941654869
15,pinball,4.359255580476549
15,SKCE (unbiased),0.08505554865437125
15,SKCE (biased),0.10253644998967847
15,p-value,0.0
16,NLL,4.055448026285064
16,MSE,194.80152080697908
16,pinball,4.326636068539359
16,SKCE (unbiased),0.0835247562189568
16,SKCE (biased),0.10102930308109154
16,p-value,0.0
17,NLL,4.047779921995471
17,MSE,191.8322303849487
17,pinball,4.292572279396544
17,SKCE (unbiased),0.0819789252305915
17,SKCE (biased),0.09950698138966073
17,p-value,0.0
18,NLL,4.039710938844486
18,MSE,188.7567308046287
18,pinball,4.256978795881493
18,SKCE (unbiased),0.08039258898814378
18,SKCE (biased),0.0979444924438662
18,p-value,0.0
19,NLL,4.0311942415898825
19,MSE,185.56400863126638
19,pinball,4.219714954374492
19,SKCE (unbiased),0.07877948976654604
19,SKCE (biased),0.09635523797087304
19,p-value,0.0
20,NLL,4.022197362756425
20,MSE,182.24987239135262
20,pinball,4.180741574513826
20,SKCE (unbiased),0.07714317595609557
20,SKCE (biased),0.09474265738696755
20,p-value,0.0
21,NLL,4.012678435095845
21,MSE,178.8077031003101
21,pinball,4.139846223429065
21,SKCE (unbiased),0.07546535146800962
21,SKCE (biased),0.09308875327694659
21,p-value,0.0
22,NLL,4.002596054357725
22,MSE,175.23239066835893
22,pinball,4.097064238828099
22,SKCE (unbiased),0.07373434327760042
22,SKCE (biased),0.09138201634011542
22,p-value,0.0
23,NLL,3.9919144668720357
23,MSE,171.5223723295369
23,pinball,4.05225724006885
23,SKCE (unbiased),0.07197054411646565
23,SKCE (biased),0.08964237500521885
23,p-value,0.0
24,NLL,3.9805874182279037
24,MSE,167.67376107463025
24,pinball,4.005226386106249
24,SKCE (unbiased),0.07017640274825704
24,SKCE (biased),0.08787214884890802
24,p-value,0.0
25,NLL,3.9685556460941895
25,MSE,163.6798534109913
25,pinball,3.9559338766559513
25,SKCE (unbiased),0.06836261766059264
25,SKCE (biased),0.08608172298036527
25,p-value,0.0
26,NLL,3.955765823087237
26,MSE,159.53796403434183
26,pinball,3.9041191114326943
26,SKCE (unbiased),0.06656004718832297
26,SKCE (biased),0.08430123100094836
26,p-value,0.0
27,NLL,3.9421752837745556
27,MSE,155.25115829237413
27,pinball,3.8497055992211515
27,SKCE (unbiased),0.06474101001646836
27,SKCE (biased),0.08250346363795827
27,p-value,0.0
28,NLL,3.9277199699757035
28,MSE,150.81762752761256
28,pinball,3.7926145894760595
28,SKCE (unbiased),0.06289252636681181
28,SKCE (biased),0.08067557170957343
28,p-value,0.0
29,NLL,3.912360413985856
29,MSE,146.24517510462346
29,pinball,3.7328843773736042
29,SKCE (unbiased),0.06100103548043761
29,SKCE (biased),0.07880415350307453
29,p-value,0.0
30,NLL,3.8960308254819505
30,MSE,141.53562264061614
30,pinball,3.6703799284669185
30,SKCE (unbiased),0.05906682075143711
30,SKCE (biased),0.07688933612696822
30,p-value,0.0
31,NLL,3.8786648155757404
31,MSE,136.6932627293738
31,pinball,3.6049658701814313
31,SKCE (unbiased),0.05710342272874095
31,SKCE (biased),0.0749442256963414
31,p-value,0.0
32,NLL,3.860180433511988
32,MSE,131.72044947595361
32,pinball,3.536421885225974
32,SKCE (unbiased),0.055121840499001123
32,SKCE (biased),0.07297938599686392
32,p-value,0.0
33,NLL,3.8404996912065066
33,MSE,126.62400187815598
33,pinball,3.4646587410541074
33,SKCE (unbiased),0.05311191496980865
33,SKCE (biased),0.07098463768938304
33,p-value,0.0
34,NLL,3.819544709090749
34,MSE,121.4138755409783
34,pinball,3.3897162286864226
34,SKCE (unbiased),0.05107693227500092
34,SKCE (biased),0.06896295820278141
34,p-value,0.0
35,NLL,3.797224716311906
35,MSE,116.09939477705566
35,pinball,3.3115637020452264
35,SKCE (unbiased),0.049025250211960365
35,SKCE (biased),0.0669222345401569
35,p-value,0.0
36,NLL,3.7734295586465034
36,MSE,110.68874434354947
36,pinball,3.2300468732691034
36,SKCE (unbiased),0.04696356780218805
36,SKCE (biased),0.06486866731359137
36,p-value,0.0
37,NLL,3.7480820783957554
37,MSE,105.20163227696622
37,pinball,3.1452627123652577
37,SKCE (unbiased),0.0449003192283989
37,SKCE (biased),0.06281017746503645
37,p-value,0.0
38,NLL,3.7210522073680115
38,MSE,99.64857014322277
38,pinball,3.057076742479336
38,SKCE (unbiased),0.04280817452089214
38,SKCE (biased),0.06071946625283404
38,p-value,0.0
39,NLL,3.692249406445684
39,MSE,94.05284547648638
39,pinball,2.9655172824347438
39,SKCE (unbiased),0.04069643001581705
39,SKCE (biased),0.05860516573006392
39,p-value,0.0
40,NLL,3.6615530099932334
40,MSE,88.43379932679036
40,pinball,2.870876151952053
40,SKCE (unbiased),0.0385552585207374
40,SKCE (biased),0.05645703934272486
40,p-value,0.001
41,NLL,3.628863228039466
41,MSE,82.81767007722165
41,pinball,2.7730171634317213
41,SKCE (unbiased),0.03640218067089234
41,SKCE (biased),0.05429157406647806
41,p-value,0.0
42,NLL,3.5940578019934786
42,MSE,77.22864616968471
42,pinball,2.672506399475417
42,SKCE (unbiased),0.034227959517576324
42,SKCE (biased),0.05209891509655604
42,p-value,0.0
43,NLL,3.5570118970886675
43,MSE,71.69237305480425
43,pinball,2.569370268838512
43,SKCE (unbiased),0.032020886913425126
43,SKCE (biased),0.049866652021307196
43,p-value,0.0
44,NLL,3.517626809236121
44,MSE,66.23993458669597
44,pinball,2.4637833934090607
44,SKCE (unbiased),0.029756589299309338
44,SKCE (biased),0.04756984870614738
44,p-value,0.0
45,NLL,3.4757950697575497
45,MSE,60.90092259783757
45,pinball,2.355436916240278
45,SKCE (unbiased),0.02745255724782773
45,SKCE (biased),0.04522444637682413
45,p-value,0.0
46,NLL,3.431407488838064
46,MSE,55.70406835308596
46,pinball,2.2456763014092385
46,SKCE (unbiased),0.02511909315421962
46,SKCE (biased),0.04283915579213141
46,p-value,0.0
47,NLL,3.3844572630604968
47,MSE,50.688172178244706
47,pinball,2.1346899575722342
47,SKCE (unbiased),0.022713917327206182
47,SKCE (biased),0.04037121262863755
47,p-value,0.003
48,NLL,3.334972550252387
48,MSE,45.88884852964671
48,pinball,2.0225202680079533
48,SKCE (unbiased),0.020264966803458104
48,SKCE (biased),0.03784657447499639
48,p-value,0.0
49,NLL,3.2830644375984686
49,MSE,41.34152852137233
49,pinball,1.9112199854509822
49,SKCE (unbiased),0.017769568947999533
49,SKCE (biased),0.03526140538629399
49,p-value,0.001
50,NLL,3.2289097045698893
50,MSE,37.07638421402859
50,pinball,1.8011127596132073
50,SKCE (unbiased),0.015242813473643632
50,SKCE (biased),0.03262948580820953
50,p-value,0.005
51,NLL,3.172915362807613
51,MSE,33.12897438448149
51,pinball,1.6942972576170359
51,SKCE (unbiased),0.012703000326382942
51,SKCE (biased),0.029968591218308825
51,p-value,0.015
52,NLL,3.1157323612266667
52,MSE,29.532694320114324
52,pinball,1.5907214425592304
52,SKCE (unbiased),0.010181148713782168
52,SKCE (biased),0.027310360592769287
52,p-value,0.032
53,NLL,3.058291611038551
53,MSE,26.316117345520617
53,pinball,1.4929096588816242
53,SKCE (unbiased),0.0077149265296473256
53,SKCE (biased),0.024694917438735278
53,p-value,0.046
54,NLL,3.001842475825752
54,MSE,23.50078233836811
54,pinball,1.4032575993912908
54,SKCE (unbiased),0.0053814623495147445
54,SKCE (biased),0.022203690590835587
54,p-value,0.104
55,NLL,2.9479892214245225
55,MSE,21.10162093358932
55,pinball,1.323713031677296
55,SKCE (unbiased),0.0032760583831798157
55,SKCE (biased),0.019939125611336556
55,p-value,0.211
56,NLL,2.8987078732921088
56,MSE,19.128436000590323
56,pinball,1.2559158790739682
56,SKCE (unbiased),0.0014962613073424879
56,SKCE (biased),0.018009106183070535
56,p-value,0.325
57,NLL,2.8561598791041085
57,MSE,17.582426406749846
57,pinball,1.2023039565693656
57,SKCE (unbiased),0.0001390877727488856
57,SKCE (biased),0.016522941762564584
57,p-value,0.444
58,NLL,2.822391167546039
58,MSE,16.454377065047524
58,pinball,1.1629233359374804
58,SKCE (unbiased),-0.0007230774472416124
58,SKCE (biased),0.01556508758444184
58,p-value,0.513
59,NLL,2.798909066600156
59,MSE,15.722956857431164
59,pinball,1.1402928216258237
59,SKCE (unbiased),-0.0010682540640268466
59,SKCE (biased),0.015166536715533183
59,p-value,0.569
60,NLL,2.7863025857777135
60,MSE,15.355034582578591
60,pinball,1.132299674739827
60,SKCE (unbiased),-0.0009262955023771632
60,SKCE (biased),0.015300384419627068
60,p-value,0.509
61,NLL,2.78404967651785
61,MSE,15.306584189743115
61,pinball,1.136485396949682
61,SKCE (unbiased),-0.00038781408340587113
61,SKCE (biased),0.01587230037203096
61,p-value,0.503
62,NLL,2.7905767416784157
62,MSE,15.52323727434044
62,pinball,1.1520433178559994
62,SKCE (unbiased),0.0004299558385460227
62,SKCE (biased),0.01675548725309944
62,p-value,0.412
63,NLL,2.8036051489285216
63,MSE,15.942825675163165
63,pinball,1.1747346419054534
63,SKCE (unbiased),0.001394577794707994
63,SKCE (biased),0.017805383181153538
63,p-value,0.296
64,NLL,2.820575449421067
64,MSE,16.497803033750692
64,pinball,1.2011427770106224
64,SKCE (unbiased),0.0023884720748956613
64,SKCE (biased),0.0188923433532713
64,p-value,0.251
65,NLL,2.8390768833800677
65,MSE,17.120387627301398
65,pinball,1.2297668040709915
65,SKCE (unbiased),0.003326528651726568
65,SKCE (biased),0.019921368964777742
65,p-value,0.182
66,NLL,2.8570732488490136
66,MSE,17.746110955665877
66,pinball,1.25703069347363
66,SKCE (unbiased),0.004151569869947886
66,SKCE (biased),0.020828341237693795
66,p-value,0.165
67,NLL,2.8730263573454367
67,MSE,18.318666657952793
67,pinball,1.2804630068048988
67,SKCE (unbiased),0.004833168599450779
67,SKCE (biased),0.021578554107079297
67,p-value,0.11
68,NLL,2.885888686906032
68,MSE,18.793129219574784
68,pinball,1.2995414233104718
68,SKCE (unbiased),0.005360577945769827
68,SKCE (biased),0.022159109948806616
68,p-value,0.105
69,NLL,2.895056812606252
69,MSE,19.138503007135533
69,pinball,1.3135166882505487
69,SKCE (unbiased),0.00573189646282784
69,SKCE (biased),0.02256750249262268
69,p-value,0.108
70,NLL,2.9002781538536557
70,MSE,19.337817807209234
70,pinball,1.3215566613054863
70,SKCE (unbiased),0.005951506466028876
70,SKCE (biased),0.022808418858531278
70,p-value,0.082
71,NLL,2.901589149913533
71,MSE,19.38791213318979
71,pinball,1.323728241343405
71,SKCE (unbiased),0.006034545425978926
71,SKCE (biased),0.022897732150675098
71,p-value,0.078
72,NLL,2.899239415122347
72,MSE,19.297221065767722
72,pinball,1.3204694446137941
72,SKCE (unbiased),0.0059923821103156786
72,SKCE (biased),0.02284798399980437
72,p-value,0.073
73,NLL,2.893627377591404
73,MSE,19.08281319587807
73,pinball,1.3123841224614308
73,SKCE (unbiased),0.00583486169115518
73,SKCE (biased),0.022670411753385685
73,p-value,0.083
74,NLL,2.8852595207253686
